0d7caf53-d37f-463d-94a1-01706c6988e3;Teodorano;47010;FC;Forli-Cesena;Emilia-Romagna;Italia;44.0847191;12.1073599;True
2835d257-1ac3-4d3b-83fd-01723e211e59;Roccasecca Stazione;03030;FR;Frosinone;Lazio;Italia;NULL;NULL;True
c303cc96-a946-4e86-805d-017c4c7f941f;Poggio Bustone;02018;RI;Rieti;Lazio;Italia;42.501834;12.888178;True
787fad51-e6c6-43a6-b326-0180286526e2;Cevo;23011;SO;Sondrio;Lombardia;Italia;46.1847741;9.6211714;True
321bc692-fadb-40b8-80ec-01808e914862;Marini;84013;SA;Salerno;Campania;Italia;40.6861211;14.7262658;True
b7e56545-6836-4aec-954e-0180a589ae01;Soriano Nel Cimino;01038;VT;Viterbo;Lazio;Italia;42.4187606;12.2343075;True
8ac0113a-d68c-434e-8fbd-018b7d6db77c;Bisacquino;90032;PA;Palermo;Sicilia;Italia;37.7054309;13.2587609;True
ec3a677a-f181-42d5-abea-018c77711a5f;Morazzone;21040;VA;Varese;Lombardia;Italia;45.7649609;8.8315;True
53fe5611-6c9f-4b55-b74f-01952f1b354f;Cesinali;83020;AV;Avellino;Campania;Italia;40.8955255;14.8283281;True
3c5a108a-d808-4963-ba6d-019688562750;Montegiordano;87070;CS;Cosenza;Calabria;Italia;40.04301;16.534391;True
d6859234-3639-4ba2-8c54-0198251ff75a;Gaglianico;13894;BI;Biella;Piemonte;Italia;45.537862;8.075022;True
a84cba9c-7ef6-4685-8598-019acff9c350;Tartsch;39020;BZ;Bolzano;Trentino-Alto Adige;Italia;46.6815322;10.560187;True
7c05390d-4331-4f8a-8beb-019b66a1fd6f;Canale;05010;TR;Terni;Umbria;Italia;42.687523;12.1329683;True
3128323c-550f-4bfb-9e58-019b8f86bc39;Orezzoli;29026;PC;Piacenza;Emilia-Romagna;Italia;44.6084423;9.3791718;True
d89fa852-45b9-47c0-82b8-019d05067461;Luino;21016;VA;Varese;Lombardia;Italia;45.9989084;8.739907;True
e6a26527-5144-466f-b1ca-01a2ab8ac687;Poggio Imperiale;50125;FI;Firenze;Toscana;Italia;NULL;NULL;True
475bed7b-2d61-48c6-8159-01a6319a7460;Soverato Superiore;88068;CZ;Catanzaro;Calabria;Italia;38.6898688;16.5322789;True
3064d88d-698c-44f1-9a6f-01b0905c3fc0;Picerno;85055;PZ;Potenza;Basilicata;Italia;40.6384561;15.6358739;True
8738c088-3d47-461f-b4b8-01bdb047615f;Desulo;08032;NU;Nuoro;Sardegna;Italia;40.0107563;9.2282957;True
72530b9f-1d98-4dc8-8296-01c5fb0663fe;San Genesio Ed Uniti;27010;PV;Pavia;Lombardia;Italia;45.234765;9.178551;True
5eb0ee33-8ad9-47d8-a957-01ca9b71a932;Portobuffole';31040;TV;Treviso;Veneto;Italia;45.853838;12.5383367;True
018a753f-8b43-4c53-a1fc-01cb6dcd3648;Villa Baldassarri;73010;LE;Lecce;Puglia;Italia;40.4154674;17.9649621;True
92eb8aeb-dec3-4d68-af0e-01cbf445c64a;Paglieta;66020;CH;Chieti;Abruzzo;Italia;42.163039;14.497318;True
f9e52f73-c98f-45fa-bb1b-01cfd1f46baf;Cusercoli;47010;FC;Forli-Cesena;Emilia-Romagna;Italia;44.0443641;12.0048138;True
1efe75ff-6772-4310-a37c-01cfd60fe4e8;Santi Cosma E Damiano;04020;LT;Latina;Lazio;Italia;41.3001731;13.8139274;True
535a4e93-c89b-43be-bac2-01d5fc68ade1;Col San Giovanni Di Viu';10070;TO;Torino;Piemonte;Italia;NULL;NULL;True
969ec5f0-0bd3-4b4a-b4c3-01d774705758;Sant'Andrea Di Conza;83053;AV;Avellino;Campania;Italia;40.8445989;15.369832;True
7087234b-f1c7-417d-8136-01d7e3f3fdf1;Panaia;89864;VV;Viterbo Valentia;Calabria;Italia;NULL;NULL;True
5772cbbc-bdda-4e56-95dd-01d836811de1;Cucciago;22060;CO;Como;Lombardia;Italia;45.7398765;9.0954888;True
d7cc004d-e813-4f09-a813-01db5830b528;Ubersetto;41040;MO;Modena;Emilia-Romagna;Italia;44.5485991;10.8576077;True
